PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,player_id,player_name,season
949,Shareef,Abdur-Rahim,Vancouver Grizzlies,All-Rookie Team,1,1996-97,,,1610612763,Award,Kia Motors,KIART,,949,Shareef Abdur-Rahim,2003-04
949,Shareef,Abdur-Rahim,Atlanta Hawks,NBA Player of the Week,,2001-02,,2001-11-25T00:00:00,East,Award,Kia Motors,KIPWK,,949,Shareef Abdur-Rahim,2003-04
949,Shareef,Abdur-Rahim,Vancouver Grizzlies,NBA Rookie of the Month,,1996-97,02/01/1997,,,Award,Kia Motors,KIRMO,,949,Shareef Abdur-Rahim,2003-04
949,Shareef,Abdur-Rahim,Vancouver Grizzlies,NBA Rookie of the Month,,1996-97,12/01/1996,,,Award,Kia Motors,KIRMO,,949,Shareef Abdur-Rahim,2003-04
949,Shareef,Abdur-Rahim,Vancouver Grizzlies,NBA Sporting News Rookie of the Year,,1996-97,,,,Award,Sporting News,SNROY,,949,Shareef Abdur-Rahim,2003-04
949,Shareef,Abdur-Rahim,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,,949,Shareef Abdur-Rahim,2003-04
949,Shareef,Abdur-Rahim,,NBA All-Star,,2001-02,,,,Award,All-Star,,,949,Shareef Abdur-Rahim,2003-04
2042,Courtney,Alexander,Washington Wizards,All-Rookie Team,2,2000-01,,,1610612764,Award,Kia Motors,KIART,,2042,Courtney Alexander,2003-04
2042,Courtney,Alexander,Washington Wizards,NBA Rookie of the Month,,2000-01,04/01/2001,,,Award,Kia Motors,KIRMO,,2042,Courtney Alexander,2003-04
951,Ray,Allen,Milwaukee Bucks,All-NBA,3,2000-01,,,1610612749,Award,Kia Motors,KIANT,,951,Ray Allen,2003-04
951,Ray,Allen,Seattle SuperSonics,All-NBA,2,2004-05,,,1610612760,Award,Kia Motors,KIANT,,951,Ray Allen,2003-04
951,Ray,Allen,Milwaukee Bucks,All-Rookie Team,2,1996-97,,,1610612749,Award,Kia Motors,KIART,,951,Ray Allen,2003-04
951,Ray,Allen,,Hall of Fame Inductee,,2018,,,,Award,Hall of Fame,,,951,Ray Allen,2003-04
951,Ray,Allen,Milwaukee Bucks,NBA Player of the Week,,2000-01,,2001-04-15T00:00:00,,Award,Kia Motors,KIPWK,,951,Ray Allen,2003-04
951,Ray,Allen,Milwaukee Bucks,NBA Player of the Week,,2001-02,,2001-11-04T00:00:00,East,Award,Kia Motors,KIPWK,,951,Ray Allen,2003-04
951,Ray,Allen,Milwaukee Bucks,NBA Player of the Week,,2001-02,,2002-01-13T00:00:00,East,Award,Kia Motors,KIPWK,,951,Ray Allen,2003-04
951,Ray,Allen,Seattle SuperSonics,NBA Player of the Week,,2002-03,,2003-03-02T00:00:00,West,Award,Kia Motors,KIPWK,,951,Ray Allen,2003-04
951,Ray,Allen,Seattle SuperSonics,NBA Player of the Week,,2003-04,,2004-01-11T00:00:00,West,Award,Kia Motors,KIPWK,,951,Ray Allen,2003-04
951,Ray,Allen,Seattle SuperSonics,NBA Player of the Week,,2004-05,,2004-11-14T00:00:00,West,Award,Kia Motors,KIPWK,,951,Ray Allen,2003-04
951,Ray,Allen,Seattle SuperSonics,NBA Player of the Week,,2004-05,,2005-03-27T00:00:00,West,Award,Kia Motors,KIPWK,,951,Ray Allen,2003-04
951,Ray,Allen,Seattle SuperSonics,NBA Sportsmanship,,2002-03,,,,Award,Kia Motors,KSPRT,,951,Ray Allen,2003-04
951,Ray,Allen,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,1999-00,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2000-01,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2001-02,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2007-08,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2008-09,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2010-11,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2003-04,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2004-05,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2005-06,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,,NBA All-Star,,2006-07,,,,Award,All-Star,,,951,Ray Allen,2003-04
951,Ray,Allen,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,,951,Ray Allen,2003-04
951,Ray,Allen,Miami Heat,NBA Champion,,2012-13,,,,Award,Champion,,,951,Ray Allen,2003-04
2365,Chris,Andersen,Miami Heat,NBA Champion,,2012-13,,,,Award,Champion,,,2365,Chris Andersen,2003-04
1507,Derek,Anderson,Cleveland Cavaliers,All-Rookie Team,2,1997-98,,,1610612739,Award,Kia Motors,KIART,,1507,Derek Anderson,2003-04
1507,Derek,Anderson,San Antonio Spurs,NBA Player of the Week,,2000-01,,2001-03-11T00:00:00,,Award,Kia Motors,KIPWK,,1507,Derek Anderson,2003-04
1507,Derek,Anderson,Miami Heat,NBA Champion,,2005-06,,,,Award,Champion,,,1507,Derek Anderson,2003-04
72,Kenny,Anderson,New Jersey Nets,NBA Player of the Week,,1993-94,,1994-01-23T00:00:00,,Award,Kia Motors,KIPWK,,72,Kenny Anderson,2003-04
72,Kenny,Anderson,,NBA All-Star,,1993-94,,,,Award,All-Star,,,72,Kenny Anderson,2003-04
1000,Shandon,Anderson,Miami Heat,NBA Champion,,2005-06,,,,Award,Champion,,,1000,Shandon Anderson,2003-04
2546,Carmelo,Anthony,Denver Nuggets,All-NBA,3,2005-06,,,1610612743,Award,Kia Motors,KIANT,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,All-NBA,3,2006-07,,,1610612743,Award,Kia Motors,KIANT,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,All-NBA,3,2008-09,,,1610612743,Award,Kia Motors,KIANT,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,All-NBA,2,2009-10,,,1610612743,Award,Kia Motors,KIANT,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,All-NBA,3,2011-12,,,1610612752,Award,Kia Motors,KIANT,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,All-NBA,2,2012-13,,,1610612752,Award,Kia Motors,KIANT,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,All-Rookie Team,1,2003-04,,,1610612743,Award,Kia Motors,KIART,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Month,,2005-06,03/01/2006,,West,Award,Kia Motors,KIPMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Month,,2009-10,11/01/2009,,West,Award,Kia Motors,KIPMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Month,,2011-12,04/01/2012,,East,Award,Kia Motors,KIPMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Month,,2012-13,04/01/2013,,East,Award,Kia Motors,KIPMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Month,,2013-14,1/1/2014,,East,Award,Kia Motors,KIPMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2003-04,,2004-03-14T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2003-04,,2004-04-12T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2005-06,,2006-03-19T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2006-07,,2006-11-26T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2006-07,,2006-12-03T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2006-07,,2007-02-11T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2007-08,,2007-12-23T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2007-08,,2008-03-30T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2009-10,,2009-11-02T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2009-10,,2010-01-19T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2012-13,,2012-11-26T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2012-13,,2012-12-31T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2012-13,,2013-04-01T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2012-13,,2013-04-08T00:00:00,,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2013-14,,2014-01-13T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2013-14,,2014-03-10T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Portland Trail Blazers,NBA Player of the Week,,2019-20,,2019-11-25T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,01/01/2004,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,02/01/2004,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,03/01/2004,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,04/01/2004,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,11/01/2003,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,12/01/2003,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2011-12,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2012-13,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2013-14,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2014-15,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2015-16,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2016-17,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2007-08,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2009-10,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2010-11,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2546,Carmelo,Anthony,,NBA All-Star,,2006-07,,,,Award,All-Star,,,2546,Carmelo Anthony,2003-04
2425,Robert,Archibald,Great Britain,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,2425,Robert Archibald,2003-04
2240,Gilbert,Arenas,Washington Wizards,All-NBA,3,2004-05,,,1610612764,Award,Kia Motors,KIANT,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,All-NBA,3,2005-06,,,1610612764,Award,Kia Motors,KIANT,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,All-NBA,2,2006-07,,,1610612764,Award,Kia Motors,KIANT,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Most Improved Player,,2002-03,,,,Award,Kia Motors,KIMIP,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Month,,2006-07,12/01/2006,,East,Award,Kia Motors,KIPMO,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2004-05,,2004-12-05T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2005-06,,2005-11-14T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2005-06,,2006-02-13T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2005-06,,2006-02-27T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2006-07,,2006-12-10T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2006-07,,2006-12-17T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2006-07,,2007-01-07T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,Washington Wizards,NBA Rookie of the Month,,2001-02,04/01/2002,,East,Award,Kia Motors,KIRMO,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,,NBA All-Star,,2004-05,,,,Award,All-Star,,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,,NBA All-Star,,2005-06,,,,Award,All-Star,,,2240,Gilbert Arenas,2003-04
2240,Gilbert,Arenas,,NBA All-Star,,2006-07,,,,Award,All-Star,,,2240,Gilbert Arenas,2003-04
353,Darrell,Armstrong,Orlando Magic,NBA Most Improved Player,,1998-99,,,,Award,Kia Motors,KIMIP,,353,Darrell Armstrong,2003-04
353,Darrell,Armstrong,Orlando Magic,NBA Player of the Week,,1998-99,,1999-03-28T00:00:00,,Award,Kia Motors,KIPWK,,353,Darrell Armstrong,2003-04
353,Darrell,Armstrong,Orlando Magic,NBA Player of the Week,,2000-01,,2001-02-04T00:00:00,,Award,Kia Motors,KIPWK,,353,Darrell Armstrong,2003-04
353,Darrell,Armstrong,Orlando Magic,NBA Sixth Man of the Year,,1998-99,,,,Award,Kia Motors,KISMY,,353,Darrell Armstrong,2003-04
2306,Carlos,Arroyo,Puerto Rico,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,,2306,Carlos Arroyo,2003-04
1088,Chucky,Atkins,Orlando Magic,All-Rookie Team,2,1999-00,,,1610612753,Award,Kia Motors,KIART,,1088,Chucky Atkins,2003-04
278,Stacey,Augmon,Atlanta Hawks,All-Rookie Team,1,1991-92,,,1610612737,Award,Kia Motors,KIART,,278,Stacey Augmon,2003-04
278,Stacey,Augmon,Atlanta Hawks,NBA Rookie of the Month,,1991-92,04/01/1992,,,Award,Kia Motors,KIRMO,,278,Stacey Augmon,2003-04
278,Stacey,Augmon,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,,278,Stacey Augmon,2003-04
452,Vin,Baker,Milwaukee Bucks,All-NBA,3,1996-97,,,1610612749,Award,Kia Motors,KIANT,,452,Vin Baker,2003-04
452,Vin,Baker,Seattle SuperSonics,All-NBA,2,1997-98,,,1610612760,Award,Kia Motors,KIANT,,452,Vin Baker,2003-04
452,Vin,Baker,Milwaukee Bucks,All-Rookie Team,1,1993-94,,,1610612749,Award,Kia Motors,KIART,,452,Vin Baker,2003-04
452,Vin,Baker,Milwaukee Bucks,NBA Rookie of the Month,,1993-94,02/01/1994,,,Award,Kia Motors,KIRMO,,452,Vin Baker,2003-04
452,Vin,Baker,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,,452,Vin Baker,2003-04
452,Vin,Baker,,NBA All-Star,,1994-95,,,,Award,All-Star,,,452,Vin Baker,2003-04
452,Vin,Baker,,NBA All-Star,,1995-96,,,,Award,All-Star,,,452,Vin Baker,2003-04
452,Vin,Baker,,NBA All-Star,,1996-97,,,,Award,All-Star,,,452,Vin Baker,2003-04
452,Vin,Baker,,NBA All-Star,,1997-98,,,,Award,All-Star,,,452,Vin Baker,2003-04
2571,Leandro,Barbosa,Phoenix Suns,NBA Sixth Man of the Year,,2006-07,,,,Award,Kia Motors,KISMY,,2571,Leandro Barbosa,2003-04
2571,Leandro,Barbosa,Brazil,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,2571,Leandro Barbosa,2003-04
2571,Leandro,Barbosa,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,,2571,Leandro Barbosa,2003-04
2440,Matt,Barnes,Golden State Warriors,NBA Champion,,2016-17,,,,Award,Champion,,,2440,Matt Barnes,2003-04
344,Dana,Barros,Philadelphia 76ers,NBA Most Improved Player,,1994-95,,,,Award,Kia Motors,KIMIP,,344,Dana Barros,2003-04
344,Dana,Barros,,NBA All-Star,,1994-95,,,,Award,All-Star,,,344,Dana Barros,2003-04
699,Brent,Barry,Los Angeles Clippers,All-Rookie Team,2,1995-96,,,1610612746,Award,Kia Motors,KIART,,699,Brent Barry,2003-04
699,Brent,Barry,San Antonio Spurs,NBA Champion,,2004-05,,,,Award,Champion,,,699,Brent Barry,2003-04
699,Brent,Barry,San Antonio Spurs,NBA Champion,,2006-07,,,,Award,Champion,,,699,Brent Barry,2003-04
2203,Shane,Battier,Houston Rockets,All-Defensive Team,2,2007-08,,,1610612745,Award,Kia Motors,KIADT,,2203,Shane Battier,2003-04
2203,Shane,Battier,Houston Rockets,All-Defensive Team,2,2008-09,,,1610612745,Award,Kia Motors,KIADT,,2203,Shane Battier,2003-04
2203,Shane,Battier,Memphis Grizzlies,All-Rookie Team,1,2001-02,,,1610612763,Award,Kia Motors,KIART,,2203,Shane Battier,2003-04
2203,Shane,Battier,Memphis Grizzlies,NBA Rookie of the Month,,2001-02,12/01/2001,,West,Award,Kia Motors,KIRMO,,2203,Shane Battier,2003-04
2203,Shane,Battier,Miami Heat,NBA Champion,,2011-12,,,,Award,Champion,,,2203,Shane Battier,2003-04
2203,Shane,Battier,Miami Heat,NBA Champion,,2012-13,,,,Award,Champion,,,2203,Shane Battier,2003-04
1952,Raja,Bell,Phoenix Suns,All-Defensive Team,1,2006-07,,,1610612756,Award,Kia Motors,KIADT,,1952,Raja Bell,2003-04
1952,Raja,Bell,Phoenix Suns,All-Defensive Team,2,2007-08,,,1610612756,Award,Kia Motors,KIADT,,1952,Raja Bell,2003-04
1710,Mike,Bibby,Vancouver Grizzlies,All-Rookie Team,1,1998-99,,,1610612763,Award,Kia Motors,KIART,,1710,Mike Bibby,2003-04
1710,Mike,Bibby,Sacramento Kings,NBA Player of the Week,,2004-05,,2005-02-27T00:00:00,West,Award,Kia Motors,KIPWK,,1710,Mike Bibby,2003-04
1710,Mike,Bibby,Sacramento Kings,NBA Player of the Week,,2005-06,,2006-03-12T00:00:00,West,Award,Kia Motors,KIPWK,,1710,Mike Bibby,2003-04
1497,Chauncey,Billups,Detroit Pistons,All-Defensive Team,2,2004-05,,,1610612765,Award,Kia Motors,KIADT,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,All-Defensive Team,2,2005-06,,,1610612765,Award,Kia Motors,KIADT,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,All-NBA,2,2005-06,,,1610612765,Award,Kia Motors,KIANT,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,All-NBA,3,2006-07,,,1610612765,Award,Kia Motors,KIANT,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Denver Nuggets,All-NBA,3,2008-09,,,1610612743,Award,Kia Motors,KIANT,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,J. Walter Kennedy Citizenship,,2007-08,,,,Award,Kia Motors,KIWKC,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,NBA Finals Most Valuable Player,,2003-04,,,,Award,Kia Motors,KFMVP,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Month,,2005-06,01/01/2006,,East,Award,Kia Motors,KIPMO,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Month,,2006-07,02/01/2007,,East,Award,Kia Motors,KIPMO,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2002-03,,2003-02-02T00:00:00,East,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2003-04,,2003-11-23T00:00:00,East,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2004-05,,2005-03-20T00:00:00,East,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2008-09,,2008-11-17T00:00:00,West,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2009-10,,2010-01-26T00:00:00,West,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2010-11,,2011-01-03T00:00:00,West,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Denver Nuggets,NBA Sportsmanship,,2008-09,,,,Award,Kia Motors,KSPRT,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,,NBA All-Star,,2005-06,,,,Award,All-Star,,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,,NBA All-Star,,2006-07,,,,Award,All-Star,,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,,NBA All-Star,,2007-08,,,,Award,All-Star,,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,,NBA All-Star,,2008-09,,,,Award,All-Star,,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,,NBA All-Star,,2009-10,,,,Award,All-Star,,,1497,Chauncey Billups,2003-04
1497,Chauncey,Billups,Detroit Pistons,NBA Champion,,2003-04,,,,Award,Champion,,,1497,Chauncey Billups,2003-04
2430,Carlos,Boozer,Utah Jazz,All-NBA,3,2007-08,,,1610612762,Award,Kia Motors,KIANT,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Cleveland Cavaliers,All-Rookie Team,2,2002-03,,,1610612739,Award,Kia Motors,KIART,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Month,,2007-08,11/01/2007,,West,Award,Kia Motors,KIPMO,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Month,,2009-10,02/01/2010,,West,Award,Kia Motors,KIPMO,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Cleveland Cavaliers,NBA Player of the Week,,2003-04,,2004-01-25T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Week,,2006-07,,2006-11-06T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Week,,2006-07,,2006-12-17T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Week,,2009-10,,2009-12-07T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Week,,2009-10,,2010-02-22T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Week,,2009-10,,2010-03-01T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Chicago Bulls,NBA Player of the Week,,2012-13,,2013-01-14T00:00:00,East,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,Cleveland Cavaliers,NBA Rookie of the Month,,2002-03,04/01/2003,,East,Award,Kia Motors,KIRMO,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,,NBA All-Star,,2006-07,,,,Award,All-Star,,,2430,Carlos Boozer,2003-04
2430,Carlos,Boozer,,NBA All-Star,,2007-08,,,,Award,All-Star,,,2430,Carlos Boozer,2003-04
2547,Chris,Bosh,Toronto Raptors,All-NBA,2,2006-07,,,1610612761,Award,Kia Motors,KIANT,,2547,Chris Bosh,2003-04
2547,Chris,Bosh,Toronto Raptors,All-Rookie Team,1,2003-04,,,1610612761,Award,Kia Motors,KIART,,2547,Chris Bosh,2003-04
2547,Chris,Bosh,Toronto Raptors,NBA Player of the Month,,2006-07,01/01/2007,,East,Award,Kia Motors,KIPMO,,2547,Chris Bosh,2003-04
