PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,player_id,player_name,season
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2007-08,,2008-03-30T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2009-10,,2009-11-02T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Denver Nuggets,NBA Player of the Week,,2009-10,,2010-01-19T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2012-13,,2012-11-26T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2012-13,,2012-12-31T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2012-13,,2013-04-01T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2012-13,,2013-04-08T00:00:00,,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2013-14,,2014-01-13T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,New York Knicks,NBA Player of the Week,,2013-14,,2014-03-10T00:00:00,East,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Portland Trail Blazers,NBA Player of the Week,,2019-20,,2019-11-25T00:00:00,West,Award,Kia Motors,KIPWK,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,01/01/2004,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,02/01/2004,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,03/01/2004,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,04/01/2004,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,11/01/2003,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,Denver Nuggets,NBA Rookie of the Month,,2003-04,12/01/2003,,West,Award,Kia Motors,KIRMO,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2011-12,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2012-13,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2013-14,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2014-15,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2015-16,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2016-17,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2007-08,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2009-10,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2010-11,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2546,Carmelo,Anthony,,NBA All-Star,,2006-07,,,,Award,All-Star,,,2546,Carmelo Anthony,2005-06
2240,Gilbert,Arenas,Washington Wizards,All-NBA,3,2004-05,,,1610612764,Award,Kia Motors,KIANT,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,All-NBA,3,2005-06,,,1610612764,Award,Kia Motors,KIANT,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,All-NBA,2,2006-07,,,1610612764,Award,Kia Motors,KIANT,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Most Improved Player,,2002-03,,,,Award,Kia Motors,KIMIP,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Month,,2006-07,12/01/2006,,East,Award,Kia Motors,KIPMO,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2004-05,,2004-12-05T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2005-06,,2005-11-14T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2005-06,,2006-02-13T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2005-06,,2006-02-27T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2006-07,,2006-12-10T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2006-07,,2006-12-17T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Player of the Week,,2006-07,,2007-01-07T00:00:00,East,Award,Kia Motors,KIPWK,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,Washington Wizards,NBA Rookie of the Month,,2001-02,04/01/2002,,East,Award,Kia Motors,KIRMO,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,,NBA All-Star,,2004-05,,,,Award,All-Star,,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,,NBA All-Star,,2005-06,,,,Award,All-Star,,,2240,Gilbert Arenas,2005-06
2240,Gilbert,Arenas,,NBA All-Star,,2006-07,,,,Award,All-Star,,,2240,Gilbert Arenas,2005-06
2772,Trevor,Ariza,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,,2772,Trevor Ariza,2005-06
353,Darrell,Armstrong,Orlando Magic,NBA Most Improved Player,,1998-99,,,,Award,Kia Motors,KIMIP,,353,Darrell Armstrong,2005-06
353,Darrell,Armstrong,Orlando Magic,NBA Player of the Week,,1998-99,,1999-03-28T00:00:00,,Award,Kia Motors,KIPWK,,353,Darrell Armstrong,2005-06
353,Darrell,Armstrong,Orlando Magic,NBA Player of the Week,,2000-01,,2001-02-04T00:00:00,,Award,Kia Motors,KIPWK,,353,Darrell Armstrong,2005-06
353,Darrell,Armstrong,Orlando Magic,NBA Sixth Man of the Year,,1998-99,,,,Award,Kia Motors,KISMY,,353,Darrell Armstrong,2005-06
2306,Carlos,Arroyo,Puerto Rico,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,,2306,Carlos Arroyo,2005-06
1088,Chucky,Atkins,Orlando Magic,All-Rookie Team,2,1999-00,,,1610612753,Award,Kia Motors,KIART,,1088,Chucky Atkins,2005-06
278,Stacey,Augmon,Atlanta Hawks,All-Rookie Team,1,1991-92,,,1610612737,Award,Kia Motors,KIART,,278,Stacey Augmon,2005-06
278,Stacey,Augmon,Atlanta Hawks,NBA Rookie of the Month,,1991-92,04/01/1992,,,Award,Kia Motors,KIRMO,,278,Stacey Augmon,2005-06
278,Stacey,Augmon,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,,278,Stacey Augmon,2005-06
452,Vin,Baker,Milwaukee Bucks,All-NBA,3,1996-97,,,1610612749,Award,Kia Motors,KIANT,,452,Vin Baker,2005-06
452,Vin,Baker,Seattle SuperSonics,All-NBA,2,1997-98,,,1610612760,Award,Kia Motors,KIANT,,452,Vin Baker,2005-06
452,Vin,Baker,Milwaukee Bucks,All-Rookie Team,1,1993-94,,,1610612749,Award,Kia Motors,KIART,,452,Vin Baker,2005-06
452,Vin,Baker,Milwaukee Bucks,NBA Rookie of the Month,,1993-94,02/01/1994,,,Award,Kia Motors,KIRMO,,452,Vin Baker,2005-06
452,Vin,Baker,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,,452,Vin Baker,2005-06
452,Vin,Baker,,NBA All-Star,,1994-95,,,,Award,All-Star,,,452,Vin Baker,2005-06
452,Vin,Baker,,NBA All-Star,,1995-96,,,,Award,All-Star,,,452,Vin Baker,2005-06
452,Vin,Baker,,NBA All-Star,,1996-97,,,,Award,All-Star,,,452,Vin Baker,2005-06
452,Vin,Baker,,NBA All-Star,,1997-98,,,,Award,All-Star,,,452,Vin Baker,2005-06
2571,Leandro,Barbosa,Phoenix Suns,NBA Sixth Man of the Year,,2006-07,,,,Award,Kia Motors,KISMY,,2571,Leandro Barbosa,2005-06
2571,Leandro,Barbosa,Brazil,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,,2571,Leandro Barbosa,2005-06
2571,Leandro,Barbosa,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,,2571,Leandro Barbosa,2005-06
2440,Matt,Barnes,Golden State Warriors,NBA Champion,,2016-17,,,,Award,Champion,,,2440,Matt Barnes,2005-06
699,Brent,Barry,Los Angeles Clippers,All-Rookie Team,2,1995-96,,,1610612746,Award,Kia Motors,KIART,,699,Brent Barry,2005-06
699,Brent,Barry,San Antonio Spurs,NBA Champion,,2004-05,,,,Award,Champion,,,699,Brent Barry,2005-06
699,Brent,Barry,San Antonio Spurs,NBA Champion,,2006-07,,,,Award,Champion,,,699,Brent Barry,2005-06
2203,Shane,Battier,Houston Rockets,All-Defensive Team,2,2007-08,,,1610612745,Award,Kia Motors,KIADT,,2203,Shane Battier,2005-06
2203,Shane,Battier,Houston Rockets,All-Defensive Team,2,2008-09,,,1610612745,Award,Kia Motors,KIADT,,2203,Shane Battier,2005-06
2203,Shane,Battier,Memphis Grizzlies,All-Rookie Team,1,2001-02,,,1610612763,Award,Kia Motors,KIART,,2203,Shane Battier,2005-06
2203,Shane,Battier,Memphis Grizzlies,NBA Rookie of the Month,,2001-02,12/01/2001,,West,Award,Kia Motors,KIRMO,,2203,Shane Battier,2005-06
2203,Shane,Battier,Miami Heat,NBA Champion,,2011-12,,,,Award,Champion,,,2203,Shane Battier,2005-06
2203,Shane,Battier,Miami Heat,NBA Champion,,2012-13,,,,Award,Champion,,,2203,Shane Battier,2005-06
1952,Raja,Bell,Phoenix Suns,All-Defensive Team,1,2006-07,,,1610612756,Award,Kia Motors,KIADT,,1952,Raja Bell,2005-06
1952,Raja,Bell,Phoenix Suns,All-Defensive Team,2,2007-08,,,1610612756,Award,Kia Motors,KIADT,,1952,Raja Bell,2005-06
1710,Mike,Bibby,Vancouver Grizzlies,All-Rookie Team,1,1998-99,,,1610612763,Award,Kia Motors,KIART,,1710,Mike Bibby,2005-06
1710,Mike,Bibby,Sacramento Kings,NBA Player of the Week,,2004-05,,2005-02-27T00:00:00,West,Award,Kia Motors,KIPWK,,1710,Mike Bibby,2005-06
1710,Mike,Bibby,Sacramento Kings,NBA Player of the Week,,2005-06,,2006-03-12T00:00:00,West,Award,Kia Motors,KIPWK,,1710,Mike Bibby,2005-06
1497,Chauncey,Billups,Detroit Pistons,All-Defensive Team,2,2004-05,,,1610612765,Award,Kia Motors,KIADT,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,All-Defensive Team,2,2005-06,,,1610612765,Award,Kia Motors,KIADT,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,All-NBA,2,2005-06,,,1610612765,Award,Kia Motors,KIANT,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,All-NBA,3,2006-07,,,1610612765,Award,Kia Motors,KIANT,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Denver Nuggets,All-NBA,3,2008-09,,,1610612743,Award,Kia Motors,KIANT,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,J. Walter Kennedy Citizenship,,2007-08,,,,Award,Kia Motors,KIWKC,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,NBA Finals Most Valuable Player,,2003-04,,,,Award,Kia Motors,KFMVP,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Month,,2005-06,01/01/2006,,East,Award,Kia Motors,KIPMO,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Month,,2006-07,02/01/2007,,East,Award,Kia Motors,KIPMO,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2002-03,,2003-02-02T00:00:00,East,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2003-04,,2003-11-23T00:00:00,East,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,NBA Player of the Week,,2004-05,,2005-03-20T00:00:00,East,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2008-09,,2008-11-17T00:00:00,West,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2009-10,,2010-01-26T00:00:00,West,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Denver Nuggets,NBA Player of the Week,,2010-11,,2011-01-03T00:00:00,West,Award,Kia Motors,KIPWK,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Denver Nuggets,NBA Sportsmanship,,2008-09,,,,Award,Kia Motors,KSPRT,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,,NBA All-Star,,2005-06,,,,Award,All-Star,,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,,NBA All-Star,,2006-07,,,,Award,All-Star,,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,,NBA All-Star,,2007-08,,,,Award,All-Star,,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,,NBA All-Star,,2008-09,,,,Award,All-Star,,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,,NBA All-Star,,2009-10,,,,Award,All-Star,,,1497,Chauncey Billups,2005-06
1497,Chauncey,Billups,Detroit Pistons,NBA Champion,,2003-04,,,,Award,Champion,,,1497,Chauncey Billups,2005-06
101106,Andrew,Bogut,Golden State Warriors,All-Defensive Team,2,2014-15,,,1610612744,Award,Kia Motors,KIADT,,101106,Andrew Bogut,2005-06
101106,Andrew,Bogut,Milwaukee Bucks,All-NBA,3,2009-10,,,1610612749,Award,Kia Motors,KIANT,,101106,Andrew Bogut,2005-06
101106,Andrew,Bogut,Milwaukee Bucks,All-Rookie Team,1,2005-06,,,1610612749,Award,Kia Motors,KIART,,101106,Andrew Bogut,2005-06
101106,Andrew,Bogut,Milwaukee Bucks,NBA Player of the Week,,2009-10,,2010-03-15T00:00:00,East,Award,Kia Motors,KIPWK,,101106,Andrew Bogut,2005-06
101106,Andrew,Bogut,Milwaukee Bucks,NBA Rookie of the Month,,2005-06,01/01/2006,,West,Award,Kia Motors,KIRMO,,101106,Andrew Bogut,2005-06
101106,Andrew,Bogut,Australia,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,,101106,Andrew Bogut,2005-06
101106,Andrew,Bogut,Australia,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,,101106,Andrew Bogut,2005-06
101106,Andrew,Bogut,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,,101106,Andrew Bogut,2005-06
2588,Matt,Bonner,San Antonio Spurs,NBA Champion,,2006-07,,,,Award,Champion,,,2588,Matt Bonner,2005-06
2588,Matt,Bonner,San Antonio Spurs,NBA Champion,,2013-14,,,,Award,Champion,,,2588,Matt Bonner,2005-06
2430,Carlos,Boozer,Utah Jazz,All-NBA,3,2007-08,,,1610612762,Award,Kia Motors,KIANT,,2430,Carlos Boozer,2005-06
2430,Carlos,Boozer,Cleveland Cavaliers,All-Rookie Team,2,2002-03,,,1610612739,Award,Kia Motors,KIART,,2430,Carlos Boozer,2005-06
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Month,,2007-08,11/01/2007,,West,Award,Kia Motors,KIPMO,,2430,Carlos Boozer,2005-06
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Month,,2009-10,02/01/2010,,West,Award,Kia Motors,KIPMO,,2430,Carlos Boozer,2005-06
2430,Carlos,Boozer,Cleveland Cavaliers,NBA Player of the Week,,2003-04,,2004-01-25T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2005-06
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Week,,2006-07,,2006-11-06T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2005-06
2430,Carlos,Boozer,Utah Jazz,NBA Player of the Week,,2006-07,,2006-12-17T00:00:00,West,Award,Kia Motors,KIPWK,,2430,Carlos Boozer,2005-06
